step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,CASH_OUT,317142.1,C1017733867,0.0,0.0,C932583850,6774659.99,9546432.01,0,0
7,CASH_OUT,172491.78,C1819833443,0.0,0.0,C2104165942,225514.0,331061.49,0,0
7,CASH_OUT,135291.74,C54182405,0.0,0.0,C1495001462,266533.05,2528788.63,0,0
7,CASH_OUT,82176.1,C1961351547,0.0,0.0,C1495001462,401824.79,2528788.63,0,0
7,CASH_OUT,142953.17,C61752118,0.0,0.0,C1234776885,5340866.46,5424661.74,0,0
7,CASH_OUT,257175.67,C752546892,0.0,0.0,C2040603986,634729.13,1930179.38,0,0
7,TRANSFER,1316171.95,C1778057146,52711.61,0.0,C1651379334,49553.38,696383.06,0,0
7,CASH_OUT,313352.5,C1107925328,0.0,0.0,C188246551,508934.9,3439878.27,0,0
7,TRANSFER,283346.9,C410200876,8130.0,0.0,C79467401,0.0,287210.83,0,0
7,TRANSFER,320228.94,C549538872,24380.72,0.0,C36437323,0.0,160083.17,0,0
7,CASH_OUT,3893.92,C1892247975,0.0,0.0,C1964947881,10747.0,252633.42,0,0
7,CASH_OUT,254671.0,C204364500,0.0,0.0,C2110180989,564040.0,0.0,0,0
7,CASH_OUT,303121.78,C1127052664,0.0,0.0,C1231842708,423870.43,751281.48,0,0
7,CASH_OUT,342342.56,C1764184489,0.0,0.0,C1163480574,693738.0,1798734.57,0,0
7,TRANSFER,78754.77,C586177793,61182.0,0.0,C259915853,0.0,163762.98,0,0
7,CASH_OUT,158702.35,C782495135,56924.0,0.0,C1640961071,61081.0,0.0,0,0
7,CASH_OUT,30896.4,C1221699762,0.0,0.0,C283923651,233185.0,121107.61,0,0
7,TRANSFER,649121.74,C1803718523,20135.0,0.0,C208427878,19095.0,1454807.63,0,0
7,TRANSFER,1813449.52,C1214519292,45851.54,0.0,C1446521801,6587610.36,11698172.69,0,0
7,TRANSFER,2234288.78,C809030285,0.0,0.0,C662736689,5743757.61,8488789.41,0,0
7,TRANSFER,767854.93,C1329494694,0.0,0.0,C1635341595,958673.35,6191938.31,0,0
7,TRANSFER,657235.58,C2024698614,0.0,0.0,C1373172466,1187282.62,4791597.89,0,0
7,TRANSFER,592016.23,C1511061752,886097.25,294081.02,C1948471365,1030503.42,4628857.24,0,0
7,TRANSFER,40638.56,C1361184910,294081.02,253442.46,C79708552,52699.0,0.0,0,0
7,TRANSFER,797301.86,C726270291,253442.46,0.0,C97730845,14658353.25,23005385.41,0,0
7,TRANSFER,168190.75,C2004834499,0.0,0.0,C1679546686,174818.0,506581.24,0,0
7,TRANSFER,616066.42,C712358380,0.0,0.0,C728526866,5818055.8,10520267.05,0,0
7,TRANSFER,265835.71,C1800581716,0.0,0.0,C1505755152,8964583.35,14646239.59,0,0
7,TRANSFER,270857.81,C275347188,0.0,0.0,C312537393,730851.23,4810603.67,0,0
7,TRANSFER,765391.77,C492674426,0.0,0.0,C1359484306,1375670.67,7364724.84,0,0
7,TRANSFER,300219.21,C450952676,0.0,0.0,C490150701,940571.7,1983599.05,0,0
7,TRANSFER,700027.52,C1683893502,0.0,0.0,C1315729466,1193406.09,803908.4,0,0
7,TRANSFER,335174.65,C1062938711,0.0,0.0,C1040847151,3869992.34,7984433.54,0,0
7,TRANSFER,138313.31,C1310508171,0.0,0.0,C1251686742,347091.08,1311387.88,0,0
7,TRANSFER,568697.7,C1393434481,0.0,0.0,C1031639563,1207471.66,5739012.22,0,0
7,TRANSFER,600308.8,C1185083442,0.0,0.0,C2006081398,891764.63,4743010.67,0,0
7,TRANSFER,53332.91,C551379233,0.0,0.0,C1759482496,57446.93,2912335.58,0,0
7,TRANSFER,250020.0,C139317549,0.0,0.0,C1501701470,512675.31,4463342.32,0,0
7,TRANSFER,131438.66,C731624130,0.0,0.0,C1538264524,338723.7,555348.58,0,0
7,TRANSFER,957116.22,C2053764323,0.0,0.0,C8290162,3011570.02,6650282.66,0,0
7,TRANSFER,51344.26,C838227686,0.0,0.0,C1938348365,406358.33,854916.91,0,0
7,TRANSFER,139957.67,C1465138508,0.0,0.0,C160284738,149781.0,44049.23,0,0
7,TRANSFER,138158.77,C565151942,0.0,0.0,C1679546686,343008.75,506581.24,0,0
7,TRANSFER,156073.92,C349482748,0.0,0.0,C1436838899,407023.0,0.0,0,0
7,CASH_OUT,164741.03,C632424468,493829.87,329088.84,C928023753,165920.79,636296.03,0,0
7,CASH_OUT,107444.4,C239656879,921306.6,813862.2,C1089993541,130454.13,1741771.65,0,0
7,TRANSFER,276471.85,C407336353,13279.0,0.0,C1966562224,78605.0,556885.26,0,0
7,TRANSFER,208606.29,C709141216,19503.0,0.0,C2089779261,0.0,29515.69,0,0
7,CASH_OUT,24121.96,C160243828,0.0,0.0,C1450828900,102785.0,0.0,0,0
7,TRANSFER,236372.58,C1636709817,50238.0,0.0,C2088104872,14488.0,213957.86,0,0
7,CASH_OUT,218773.42,C1395746800,4809.8,0.0,C188246551,822287.4,3439878.27,0,0
7,CASH_IN,224228.49,C1271355329,52289.0,276517.49,C908776502,30900.0,0.0,0,0
7,CASH_OUT,56143.73,C1483691730,0.0,0.0,C1520941958,125303.35,31936.26,0,0
7,CASH_OUT,42260.56,C703036225,0.0,0.0,C1325626015,52124.0,224986.09,0,0
7,CASH_OUT,60663.91,C928355588,0.0,0.0,C1805445027,323039.36,0.0,0,0
7,CASH_OUT,23066.77,C909407946,0.0,0.0,C1337720486,31761.0,0.0,0,0
7,CASH_OUT,245603.06,C349138712,0.0,0.0,C686592713,490036.4,1989877.01,0,0
7,CASH_OUT,496483.55,C106963891,0.0,0.0,C929452805,661324.7,872104.29,0,0
7,CASH_OUT,52850.1,C486964174,0.0,0.0,C306285887,426941.29,1458658.26,0,0
7,CASH_OUT,357079.24,C135388290,0.0,0.0,C105002686,465473.0,1212223.31,0,0
7,CASH_OUT,280778.74,C1741280567,0.0,0.0,C1832580921,683914.08,2003455.42,0,0
7,CASH_OUT,19583.21,C1613959110,0.0,0.0,C811597470,115701.44,150792.03,0,0
7,CASH_OUT,20003.85,C1321586693,0.0,0.0,C289045778,122676.0,699161.9,0,0
7,CASH_OUT,31608.21,C1211555987,0.0,0.0,C1467806809,90640.96,27457.45,0,0
7,CASH_OUT,414927.41,C1644160207,0.0,0.0,C1849933855,750422.72,172707.34,0,0
7,CASH_OUT,133698.64,C424315401,0.0,0.0,C2109470512,293745.25,6787849.45,0,0
7,CASH_OUT,38920.12,C2037331165,0.0,0.0,C527175306,58240.0,0.0,0,0
7,CASH_OUT,105260.33,C111309083,0.0,0.0,C1627965794,368656.92,1557376.47,0,0
7,CASH_OUT,300912.32,C409281692,0.0,0.0,C1256732367,783983.67,1564770.58,0,0
7,CASH_OUT,71469.19,C1429401435,0.0,0.0,C653745564,96646.3,2463244.43,0,0
7,CASH_OUT,31976.95,C1442570492,0.0,0.0,C929856893,46262.61,146537.63,0,0
7,CASH_OUT,138246.33,C1078229489,0.0,0.0,C1369695156,304713.0,5966884.67,0,0
7,CASH_OUT,3463.81,C1907684513,0.0,0.0,C373928166,306019.07,20427.19,0,0
7,CASH_OUT,143320.57,C868128251,0.0,0.0,C728885526,211120.9,608211.84,0,0
7,CASH_OUT,196365.09,C961052528,0.0,0.0,C101571284,508218.15,191289.18,0,0
7,CASH_OUT,277584.34,C1520439897,0.0,0.0,C505973878,813862.2,1461299.3,0,0
7,CASH_OUT,107136.96,C216523856,0.0,0.0,C1013700132,2383341.33,4619940.36,0,0
7,CASH_OUT,26158.55,C1269934458,0.0,0.0,C2086207545,223701.46,202129.37,0,0
7,CASH_OUT,217171.13,C838401155,0.0,0.0,C1360767589,8945540.14,18482735.85,0,0
7,CASH_OUT,509266.74,C1796215359,0.0,0.0,C1635341595,1726528.27,6191938.31,0,0
7,CASH_OUT,261708.18,C1483124329,0.0,0.0,C875761527,540548.04,1238942.28,0,0
7,CASH_OUT,169954.62,C517613158,0.0,0.0,C935612756,534712.4,0.0,0,0
7,CASH_OUT,403008.53,C1748032986,0.0,0.0,C2040603986,891904.8,1930179.38,0,0
7,CASH_OUT,366030.81,C64662281,0.0,0.0,C1220911229,514551.21,2261741.99,0,0
7,CASH_OUT,379964.2,C1856129277,0.0,0.0,C374625527,885715.1,5175906.61,0,0
7,CASH_OUT,76595.52,C562342489,0.0,0.0,C1583408697,106099.0,638228.31,0,0
7,CASH_OUT,54538.09,C1328840126,0.0,0.0,C2137734988,61796.0,0.0,0,0
7,CASH_OUT,117294.0,C434116018,0.0,0.0,C1786622318,318646.0,327601.69,0,0
7,CASH_OUT,84602.17,C1710838739,0.0,0.0,C2096900616,102762.0,0.0,0,0
7,CASH_OUT,95178.8,C1630272343,0.0,0.0,C1722141669,105024.0,1118549.36,0,0
7,CASH_OUT,70218.79,C220115777,0.0,0.0,C875761527,802256.22,1238942.28,0,0
7,CASH_OUT,362017.51,C340425429,0.0,0.0,C70895366,456005.93,1396863.34,0,0
7,CASH_OUT,44299.99,C990041156,0.0,0.0,C1887692104,210559.0,0.0,0,0
7,CASH_OUT,85353.61,C88957232,0.0,0.0,C1676792692,118294.0,92583.01,0,0
7,CASH_OUT,22210.09,C2100383331,0.0,0.0,C996907393,22650.0,0.0,0,0
7,CASH_OUT,118179.74,C988417986,0.0,0.0,C1315729466,1893433.61,803908.4,0,0
7,CASH_OUT,171733.7,C392649775,0.0,0.0,C2078011503,235531.0,880510.54,0,0
7,CASH_OUT,56253.91,C2043542290,0.0,0.0,C1998750048,91810.84,553336.6,0,0
7,CASH_OUT,15396.52,C242806814,0.0,0.0,C1242584406,131062.59,203751.7,0,0
7,CASH_OUT,115917.56,C1686534668,0.0,0.0,C1834186423,421706.0,195248.73,0,0
7,CASH_OUT,25516.29,C1227740311,0.0,0.0,C836514715,1397259.67,2511051.14,0,0
7,CASH_OUT,265794.88,C1605280715,0.0,0.0,C1570256460,5713524.61,9281535.44,0,0
7,TRANSFER,104629.21,C754169465,6072.0,0.0,C988705496,20626.0,654641.84,0,0
7,TRANSFER,1419119.02,C181507281,36371.0,0.0,C1178471274,90765.0,2096994.78,0,0
7,TRANSFER,70589.51,C1506047692,4087.0,0.0,C843467284,104468.87,18970.78,0,0
7,CASH_OUT,64891.08,C762001285,316.71,0.0,C381605910,65238.0,759872.18,0,0
7,TRANSFER,23199.36,C397540837,9194.0,0.0,C1283595719,3081.0,0.0,0,0
7,CASH_IN,161902.95,C1526135529,46753.29,208656.24,C1021790512,177847.0,141506.84,0,0
7,CASH_IN,252974.57,C81480841,266287.47,519262.04,C320919849,312593.0,1509554.81,0,0
7,CASH_IN,194460.08,C53758916,519262.04,713722.12,C787028959,369962.25,0.0,0,0
7,CASH_IN,303327.18,C1899777429,824894.36,1128221.54,C1419794148,3478068.02,4871037.9,0,0
7,CASH_IN,188554.59,C1358385693,1128221.54,1316776.13,C1495724689,409529.16,0.0,0,0
7,CASH_IN,224316.47,C2028009450,1316776.13,1541092.61,C2017484544,299833.08,12.82,0,0
7,CASH_IN,133404.67,C946000366,1541092.61,1674497.28,C1348373832,280794.08,1072919.03,0,0
7,CASH_IN,480402.2,C1101839185,1697023.2,2177425.4,C242131142,593714.44,58521.62,0,0
7,CASH_IN,391487.3,C273617063,2248678.76,2640166.07,C465499079,1656051.21,6457094.34,0,0
7,CASH_OUT,297433.87,C37565677,501407.0,203973.13,C711248671,11192.0,1522032.15,0,0
7,CASH_OUT,78487.3,C1353516783,605.06,0.0,C716083600,3944934.36,7382990.5,0,0
7,TRANSFER,685777.9,C1280915434,103161.0,0.0,C1435804085,96.88,1501855.54,0,0
7,TRANSFER,573169.17,C1419833501,48660.0,0.0,C1782704802,0.0,2380934.8,0,0
7,TRANSFER,120945.46,C1688281985,1698.74,0.0,C495071437,255252.35,48172.64,0,0
7,TRANSFER,594724.36,C1393962652,0.0,0.0,C1220897602,1097415.9,10388904.22,0,0
7,CASH_OUT,207500.34,C928347618,1205939.29,998438.95,C1527761090,46412.99,117014.68,0,0
7,CASH_OUT,283024.64,C380675952,998438.95,715414.31,C1894575391,1281384.56,3443379.49,0,0
7,TRANSFER,379800.29,C1902147027,25653.0,0.0,C650657798,7395.0,2164952.74,0,0
7,CASH_OUT,30236.6,C459916882,44747.31,14510.72,C1790831319,110220.0,66958.78,0,0
7,CASH_OUT,354744.01,C1502876697,30128.35,0.0,C1028574311,3291426.08,5141218.55,0,0
7,CASH_OUT,48093.42,C11702225,9737.37,0.0,C1379289710,149591.0,1820155.85,0,0
7,CASH_OUT,391044.19,C554536785,0.0,0.0,C458582664,8440177.31,12776817.91,0,0
7,TRANSFER,548825.59,C1326595662,20859.0,0.0,C47827984,21275.17,207790.0,0,0
7,CASH_OUT,215832.42,C475952542,0.0,0.0,C884262954,552727.64,3043577.11,0,0
7,CASH_OUT,197091.08,C143044035,0.0,0.0,C1531333864,1176706.82,1754717.64,0,0
7,CASH_OUT,122856.89,C1948196425,1873.0,0.0,C1450828900,126906.96,0.0,0,0
7,CASH_OUT,275282.73,C1229606332,0.0,0.0,C1870252780,10857989.45,16667982.08,0,0
7,TRANSFER,638258.37,C1846279080,13295.0,0.0,C2144647660,60584.47,0.0,0,0
7,TRANSFER,308866.85,C1568276332,227143.0,0.0,C1137350304,118251.93,212657.82,0,0
7,TRANSFER,441707.09,C762175304,22312.0,0.0,C1027017168,163834.36,1361101.48,0,0
7,CASH_OUT,109340.15,C699614151,0.0,0.0,C1698704934,138761.87,0.0,0,0
7,CASH_IN,179178.11,C595355132,657.0,179835.11,C683605346,1118398.06,1371546.23,0,0
7,TRANSFER,872458.01,C1989111678,801455.84,0.0,C1504109395,4548160.12,4324988.42,0,0
7,TRANSFER,1607754.67,C2088237225,0.0,0.0,C451111351,7255066.28,13101828.29,0,0
7,TRANSFER,2702697.15,C1156269888,0.0,0.0,C1916720513,7174601.03,14711326.65,0,0
7,TRANSFER,1107283.97,C581771665,0.0,0.0,C1360767589,9162711.27,18482735.85,0,0
7,TRANSFER,2022478.14,C794054181,0.0,0.0,C1635341595,2235795.01,6191938.31,0,0
7,TRANSFER,276486.01,C1822771670,0.0,0.0,C861720625,851637.95,1752674.41,0,0
7,TRANSFER,652011.16,C1919603269,0.0,0.0,C1945802665,901482.77,1471945.15,0,0
7,TRANSFER,833899.71,C964744240,0.0,0.0,C1266035080,2225265.15,3232606.04,0,0
7,TRANSFER,490783.39,C875073603,0.0,0.0,C1982828534,632033.35,1912526.2,0,0
7,TRANSFER,111935.03,C1921357033,0.0,0.0,C287711177,201862.0,252857.3,0,0
7,TRANSFER,1060628.02,C1448708102,0.0,0.0,C1870252780,11133272.18,16667982.08,0,0
7,TRANSFER,891178.35,C1766320041,0.0,0.0,C1487669283,972420.78,2349962.91,0,0
7,TRANSFER,286915.64,C421386314,0.0,0.0,C872592585,1621888.15,2265853.97,0,0
7,TRANSFER,674735.04,C1205937500,0.0,0.0,C2083562754,7021467.43,18123750.85,0,0
7,TRANSFER,346724.57,C1575132190,0.0,0.0,C2103065350,651251.05,1135043.98,0,0
7,TRANSFER,131120.32,C189682340,0.0,0.0,C1945802665,1553493.93,1471945.15,0,0
7,CASH_OUT,117516.91,C1684137658,479736.79,362219.88,C295081230,130938.66,1679841.2,0,0
7,TRANSFER,554974.86,C1101292803,31222.0,0.0,C1434389049,422551.97,0.0,0,0
7,TRANSFER,469034.5,C1045186833,56173.0,0.0,C1722141669,200202.8,1118549.36,0,0
7,CASH_OUT,33643.16,C2051596422,11383.0,0.0,C1661355634,30947.0,47751.43,0,0
7,CASH_OUT,287634.02,C1564510985,17889.13,0.0,C985934102,5827219.22,8663416.6,0,0
7,TRANSFER,695882.07,C1205860315,61480.0,0.0,C1979563377,0.0,385148.8,0,0
7,TRANSFER,437865.77,C175429755,53383.0,0.0,C1340123681,21290.0,824371.62,0,0
7,CASH_OUT,307489.88,C562613126,0.0,0.0,C1761291320,883959.67,470920.19,0,0
7,TRANSFER,7147.25,C1834651144,1526.32,0.0,C1757533511,19576.0,1472554.74,0,0
7,TRANSFER,126053.66,C174697694,0.0,0.0,C1303868418,5945107.99,10007761.88,0,0
7,TRANSFER,1531222.64,C466056285,0.0,0.0,C863811613,2695588.45,14247328.87,0,0
7,TRANSFER,885690.72,C1038479778,0.0,0.0,C1031639563,1776169.36,5739012.22,0,0
7,TRANSFER,834813.74,C74842840,0.0,0.0,C1394526584,1050820.41,5038256.49,0,0
7,TRANSFER,932376.52,C1136546260,0.0,0.0,C1360767589,10269995.24,18482735.85,0,0
7,TRANSFER,52223.34,C1677439074,0.0,0.0,C1805683209,6055176.0,7428081.5,0,0
7,TRANSFER,705156.96,C1895900510,0.0,0.0,C490150701,1240790.91,1983599.05,0,0
7,TRANSFER,93151.16,C1171622244,0.0,0.0,C481402298,4339557.84,8144736.91,0,0
7,TRANSFER,593433.25,C1960071419,0.0,0.0,C374625527,1265679.29,5175906.61,0,0
7,TRANSFER,427648.13,C1251120803,0.0,0.0,C1450133081,493580.49,1062758.67,0,0
7,TRANSFER,178365.22,C851538298,0.0,0.0,C2086207545,249860.01,202129.37,0,0
7,TRANSFER,171635.38,C273617420,30861.0,0.0,C1343134043,101420.75,99085.03,0,0
7,CASH_IN,184285.32,C989466446,122039.14,306324.46,C1013700132,2490478.3,4619940.36,0,0
7,CASH_IN,538502.76,C1271515104,306324.46,844827.22,C1628737580,1051965.86,875254.1,0,0
7,CASH_IN,159277.95,C451201101,953850.38,1113128.33,C421639228,264163.07,0.0,0,0
7,CASH_IN,154516.48,C530049590,1113128.33,1267644.81,C1255024717,12947437.37,17020715.36,0,0
7,CASH_IN,384284.83,C380860751,1267644.81,1651929.64,C1816757085,10187847.95,14048634.13,0,0
7,CASH_IN,253684.59,C728623910,1682597.61,1936282.2,C2052185144,1112226.66,951130.52,0,0
7,CASH_IN,120396.11,C185295399,1936282.2,2056678.31,C787028959,175502.17,0.0,0,0
7,CASH_IN,132298.75,C108993288,2056678.31,2188977.06,C405881980,1104759.16,3078509.79,0,0
7,CASH_IN,308290.59,C979592507,2346995.6,2655286.19,C1401721023,428876.41,1602681.63,0,0
7,CASH_OUT,145688.12,C495332867,24973.0,0.0,C1457383927,0.0,242997.39,0,0
7,TRANSFER,528826.09,C1598973752,1157231.83,628405.74,C1163480574,1036080.56,1798734.57,0,0
7,CASH_OUT,426481.02,C1157398688,173.0,0.0,C1339765646,40403.0,165103.45,0,0
7,CASH_OUT,121928.82,C1928689478,1982.8,0.0,C1529115495,347718.78,2956183.79,0,0
7,CASH_OUT,117556.26,C664869723,0.0,0.0,C1450828900,249763.85,0.0,0,0
7,CASH_OUT,159697.51,C1463879840,52075.0,0.0,C1725548614,0.0,279809.81,0,0
7,CASH_IN,182071.91,C835862181,10943.0,193014.91,C400720732,45394.67,0.0,0,0
7,CASH_OUT,170019.56,C1000292364,50054.0,0.0,C582320549,283901.67,1382676.85,0,0
7,CASH_OUT,66567.49,C514975239,25327.0,0.0,C404923931,0.0,40666.15,0,0
7,TRANSFER,584283.47,C108878855,698842.84,114559.37,C1373467808,65726.18,1031613.74,0,0
7,CASH_OUT,441723.63,C401408785,114559.37,0.0,C459172227,720741.01,2591462.11,0,0
7,TRANSFER,798390.38,C297833437,12425.0,0.0,C420561530,49049.0,366505.7,0,0
7,TRANSFER,79742.88,C851602984,11617.0,0.0,C1601071362,7282.69,0.0,0,0
7,TRANSFER,45162.78,C37282500,17772.0,0.0,C1052170153,839081.63,151635.37,0,0
7,TRANSFER,147799.96,C1100692677,11409.0,0.0,C1257704323,5503.83,0.0,0,0
7,TRANSFER,435108.64,C689156474,16861.0,0.0,C1978557426,8184.0,1581167.12,0,0
7,TRANSFER,302239.82,C201046075,220974.57,0.0,C35534346,10317.66,0.0,0,0
7,CASH_OUT,35567.12,C1143313176,136507.0,100939.88,C5592464,4714.8,41955.54,0,0
7,TRANSFER,2059918.28,C1648294933,100939.88,0.0,C2083562754,7696202.47,18123750.85,0,0
7,TRANSFER,124347.46,C638603948,0.0,0.0,C591862575,266352.89,0.0,0,0
7,TRANSFER,2206784.53,C1234540159,0.0,0.0,C1787868648,3759570.24,15128076.87,0,0
7,TRANSFER,1068020.61,C566255878,192.0,0.0,C314245922,8564.0,1294258.89,0,0
7,CASH_OUT,98559.87,C1969820772,164150.92,65591.04,C1533182537,115995.69,80452.71,0,0
7,TRANSFER,57745.79,C1468240798,502803.0,445057.21,C339082934,181817.76,0.0,0,0
7,TRANSFER,740162.43,C348433835,27102.0,0.0,C1218365329,506.0,1347353.23,0,0
7,CASH_IN,288109.15,C847290264,42426.0,330535.15,C947982595,0.0,0.0,0,0
7,TRANSFER,355428.35,C2125697331,19934.0,0.0,C1027017168,605541.45,1361101.48,0,0
7,TRANSFER,681857.19,C1606384221,14579.0,0.0,C2120528456,11429.0,657124.13,0,0
7,CASH_OUT,185374.5,C327397254,0.0,0.0,C2083562754,9756120.75,18123750.85,0,0
7,CASH_OUT,225025.33,C1915997554,0.0,0.0,C8290162,3968686.24,6650282.66,0,0
7,CASH_OUT,269419.55,C1702158344,0.0,0.0,C716083600,4023421.66,7382990.5,0,0
7,CASH_OUT,471135.51,C859637788,0.0,0.0,C787033725,1651854.98,4547905.63,0,0
7,CASH_OUT,256920.65,C1036807778,0.0,0.0,C1880332929,14397864.35,14299084.37,0,0
7,CASH_OUT,162113.78,C1375235316,0.0,0.0,C490150701,1945947.87,1983599.05,0,0
7,CASH_OUT,25065.56,C323924579,0.0,0.0,C1808652004,58329.95,246975.01,0,0
7,CASH_OUT,137879.15,C1223177726,0.0,0.0,C638590716,333751.15,4592962.92,0,0
7,CASH_OUT,91481.71,C369753599,0.0,0.0,C1149273771,700383.04,6347068.5,0,0
7,CASH_OUT,29833.23,C67415046,0.0,0.0,C1902797635,55032.0,41317.86,0,0
7,CASH_OUT,257782.11,C1648347983,0.0,0.0,C490150701,2108061.65,1983599.05,0,0
7,TRANSFER,568556.25,C1850414569,798.0,0.0,C641009714,160.0,0.0,0,0
7,TRANSFER,258559.5,C483145802,5102.0,0.0,C193864812,302931.44,461760.23,0,0
7,TRANSFER,22332.44,C1388809463,132.0,0.0,C90250170,0.0,22332.44,0,0
7,TRANSFER,1027015.31,C1095134072,339.0,0.0,C158876320,133344.4,2984846.84,0,0
7,TRANSFER,914395.61,C754692194,20286.0,0.0,C465499079,1264563.9,6457094.34,0,0
7,TRANSFER,371492.92,C960060793,79345.0,0.0,C1286084959,8590840.56,12959765.0,0,0
7,CASH_OUT,183330.39,C12075363,0.0,0.0,C619068319,239186.0,225745.92,0,0
7,CASH_OUT,139359.19,C481275262,0.0,0.0,C382934088,398027.3,1030696.9,0,0
7,TRANSFER,328683.58,C973970201,30227.0,0.0,C1360767589,11202371.76,18482735.85,0,0
7,TRANSFER,89659.74,C1397283620,17424.0,0.0,C1002031672,0.0,0.0,0,0
7,CASH_OUT,223046.78,C1166478592,341709.32,118662.54,C1856036778,3581394.8,13688613.94,0,0
7,CASH_OUT,215955.28,C1890676535,31153.91,0.0,C1211297851,42502.98,862194.34,0,0
7,TRANSFER,343174.41,C1547251961,96.0,0.0,C75457651,22257.86,323253.31,0,0
7,CASH_OUT,79133.28,C1825562344,10612.55,0.0,C110721357,13682.0,1018381.44,0,0
7,TRANSFER,923783.27,C1166648980,15595.0,0.0,C439078113,20520.0,1886598.11,0,0
7,TRANSFER,272865.29,C322842778,45618.0,0.0,C1211297851,258458.25,862194.34,0,0
7,CASH_OUT,342442.83,C320006189,102192.0,0.0,C1937962514,10549.51,1581311.49,0,0
7,TRANSFER,431801.97,C2084236508,106591.0,0.0,C1174600239,464381.56,729214.48,0,0
7,TRANSFER,768235.45,C178759475,402186.0,0.0,C814900611,11638.0,4893599.98,0,0
7,CASH_OUT,41857.11,C1333842722,182615.17,140758.06,C1207946845,66320.0,1079004.45,0,0
7,CASH_OUT,455594.8,C795600289,140758.06,0.0,C1083142315,1078062.48,1930535.01,0,0
7,CASH_OUT,315307.95,C520255529,0.0,0.0,C1926673338,1777860.86,2125199.85,0,0
7,CASH_OUT,68554.29,C290672305,0.0,0.0,C758750856,329088.84,945056.48,0,0
7,CASH_OUT,92724.47,C1476626042,0.0,0.0,C1501701470,762695.31,4463342.32,0,0
7,CASH_OUT,185444.75,C674575926,0.0,0.0,C306206744,9650023.7,9637803.63,0,0
7,CASH_OUT,84336.04,C620417065,0.0,0.0,C128870695,13958695.54,14456678.26,0,0
7,CASH_OUT,432672.34,C802628801,0.0,0.0,C1948471365,1622519.65,4628857.24,0,0
7,CASH_OUT,522371.25,C1797478167,0.0,0.0,C875917495,714377.17,6097795.83,0,0
7,CASH_OUT,772223.54,C1789286595,0.0,0.0,C1060041730,1875461.52,16532032.16,0,0
7,CASH_OUT,256043.45,C414168614,0.0,0.0,C875761527,872475.01,1238942.28,0,0
7,CASH_OUT,75492.16,C239626462,0.0,0.0,C216890954,99108.0,0.0,0,0
7,CASH_OUT,186722.07,C2141330927,0.0,0.0,C295372946,943506.78,472083.92,0,0
7,CASH_OUT,113989.39,C664416920,0.0,0.0,C1450133081,921228.61,1062758.67,0,0
7,CASH_OUT,36020.53,C1122086603,0.0,0.0,C1453128758,42270.49,336777.18,0,0
7,CASH_OUT,57154.02,C262287569,0.0,0.0,C1266035080,3059164.86,3232606.04,0,0
7,CASH_OUT,133210.0,C1619007919,0.0,0.0,C599726537,143040.45,528200.34,0,0
7,CASH_OUT,114585.11,C377022933,0.0,0.0,C1559145228,380676.0,82996.57,0,0
7,CASH_OUT,14942.57,C1503697447,0.0,0.0,C459172227,1162464.63,2591462.11,0,0
7,CASH_OUT,42327.16,C1201282426,0.0,0.0,C533866202,79310.0,0.0,0,0
7,CASH_OUT,34798.28,C666315079,0.0,0.0,C2078522098,112759.0,0.0,0,0
7,CASH_OUT,66231.84,C1993361957,0.0,0.0,C1092318644,916058.09,2525331.77,0,0
7,CASH_OUT,28247.26,C729581434,0.0,0.0,C1754599205,30087.0,45454.38,0,0
7,CASH_OUT,277736.81,C1008352930,0.0,0.0,C1317731757,764521.9,322519.15,0,0
7,CASH_OUT,47855.66,C586798455,0.0,0.0,C72565662,120362.02,0.0,0,0
7,CASH_OUT,7863.42,C1443639919,0.0,0.0,C1601071362,87025.57,0.0,0,0
7,CASH_OUT,91589.47,C428091523,0.0,0.0,C643996026,104739.0,38124.05,0,0
7,CASH_OUT,442011.3,C1955002943,0.0,0.0,C798678484,1894390.69,3249604.9,0,0
7,CASH_OUT,266237.57,C406375349,0.0,0.0,C1933965693,522433.81,2074668.33,0,0
7,CASH_OUT,58987.95,C797969815,0.0,0.0,C646059443,134693.0,537463.33,0,0
7,CASH_OUT,335704.28,C401139926,0.0,0.0,C1149273771,791864.76,6347068.5,0,0
7,CASH_OUT,376966.61,C1425850134,0.0,0.0,C1103621993,471298.94,129998.25,0,0
7,TRANSFER,670961.13,C1932853810,4089.0,0.0,C611621587,525861.66,4336721.33,0,0
7,TRANSFER,1364790.3,C1761328019,2301.4,0.0,C1394526584,1885634.16,5038256.49,0,0
7,TRANSFER,1919855.45,C864288812,0.0,0.0,C1816757085,9803563.12,14048634.13,0,0
7,TRANSFER,1114525.24,C306871276,0.0,0.0,C766681183,14837269.6,17356500.26,0,0
7,TRANSFER,2026545.3,C695348647,0.0,0.0,C1590550415,18850715.66,21939087.4,0,0
7,TRANSFER,504032.05,C484453433,0.0,0.0,C459172227,1177407.2,2591462.11,0,0
7,TRANSFER,255863.02,C259447529,0.0,0.0,C1727565779,1214231.1,7117684.54,0,0
7,TRANSFER,65457.92,C1310868976,0.0,0.0,C1334272276,81698.88,220712.61,0,0
7,TRANSFER,662052.68,C1988445830,0.0,0.0,C97730845,15455655.11,23005385.41,0,0
